danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4
0.572,0.421,1,-11.081,1,0.0355,4.45e-05,0.0,0.169,0.158,143.019,audio_features,4vli3a5wD9R3QWmi8EBRwe,spotify:track:4vli3a5wD9R3QWmi8EBRwe,https://api.spotify.com/v1/tracks/4vli3a5wD9R3QWmi8EBRwe,https://api.spotify.com/v1/audio-analysis/4vli3a5wD9R3QWmi8EBRwe,164280,3
0.711,0.228,0,-12.85,1,0.172,0.776,0.0,0.122,0.548,88.714,audio_features,5z46NBsndcpz5sdywfdqul,spotify:track:5z46NBsndcpz5sdywfdqul,https://api.spotify.com/v1/tracks/5z46NBsndcpz5sdywfdqul,https://api.spotify.com/v1/audio-analysis/5z46NBsndcpz5sdywfdqul,224387,4
0.84,0.405,6,-14.808,0,0.304,0.291,0.0175,0.264,0.438,124.163,audio_features,0AMGk2JJvp5BoRk6eNB4ng,spotify:track:0AMGk2JJvp5BoRk6eNB4ng,https://api.spotify.com/v1/tracks/0AMGk2JJvp5BoRk6eNB4ng,https://api.spotify.com/v1/audio-analysis/0AMGk2JJvp5BoRk6eNB4ng,93629,4
0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,audio_features,6SZwj6cjc8JQbkrr8cbIUn,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,185224,4
0.62,0.704,11,-6.72,1,0.0599,0.843,0.00538,0.114,0.61,155.019,audio_features,08LSmTZ9cMC7hDV80qWzlu,spotify:track:08LSmTZ9cMC7hDV80qWzlu,https://api.spotify.com/v1/tracks/08LSmTZ9cMC7hDV80qWzlu,https://api.spotify.com/v1/audio-analysis/08LSmTZ9cMC7hDV80qWzlu,147837,4
0.602,0.717,4,-6.786,0,0.369,0.7,1.31e-06,0.123,0.546,140.093,audio_features,3cuf6ZRBZLQCf3jKqsT4Cc,spotify:track:3cuf6ZRBZLQCf3jKqsT4Cc,https://api.spotify.com/v1/tracks/3cuf6ZRBZLQCf3jKqsT4Cc,https://api.spotify.com/v1/audio-analysis/3cuf6ZRBZLQCf3jKqsT4Cc,242428,4
0.644,0.555,4,-6.341,0,0.0634,0.0774,1.57e-06,0.535,0.151,82.042,audio_features,0kHlKWunEQ5zoQmKHNJT6P,spotify:track:0kHlKWunEQ5zoQmKHNJT6P,https://api.spotify.com/v1/tracks/0kHlKWunEQ5zoQmKHNJT6P,https://api.spotify.com/v1/audio-analysis/0kHlKWunEQ5zoQmKHNJT6P,273314,4
0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,audio_features,3Jv1XgMPVjdN5xGfnRJ20s,spotify:track:3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/tracks/3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/audio-analysis/3Jv1XgMPVjdN5xGfnRJ20s,303533,4
0.803,0.565,5,-4.711,0,0.235,0.0558,0.0,0.141,0.474,163.085,audio_features,1sbEeUY8KsdvgiQi26JBFz,spotify:track:1sbEeUY8KsdvgiQi26JBFz,https://api.spotify.com/v1/tracks/1sbEeUY8KsdvgiQi26JBFz,https://api.spotify.com/v1/audio-analysis/1sbEeUY8KsdvgiQi26JBFz,200221,4
0.622,0.0904,9,-24.54,1,0.0583,0.993,0.897,0.0886,0.655,120.325,audio_features,5rpkYHBqreIuzSVrYWcNa1,spotify:track:5rpkYHBqreIuzSVrYWcNa1,https://api.spotify.com/v1/tracks/5rpkYHBqreIuzSVrYWcNa1,https://api.spotify.com/v1/audio-analysis/5rpkYHBqreIuzSVrYWcNa1,89613,4
0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,audio_features,6DbqCKweKwVkHgRv1CI53D,spotify:track:6DbqCKweKwVkHgRv1CI53D,https://api.spotify.com/v1/tracks/6DbqCKweKwVkHgRv1CI53D,https://api.spotify.com/v1/audio-analysis/6DbqCKweKwVkHgRv1CI53D,261027,4
0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,audio_features,5mPSyjLatqB00IkPqRlbTE,spotify:track:5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/tracks/5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/audio-analysis/5mPSyjLatqB00IkPqRlbTE,212947,4
0.767,0.419,9,-3.011,0,0.0369,0.00895,0.0,0.0521,0.547,122.963,audio_features,7vGRXiYWFk6NjUnsNjQJQd,spotify:track:7vGRXiYWFk6NjUnsNjQJQd,https://api.spotify.com/v1/tracks/7vGRXiYWFk6NjUnsNjQJQd,https://api.spotify.com/v1/audio-analysis/7vGRXiYWFk6NjUnsNjQJQd,265333,4
0.464,0.558,1,-6.973,1,0.289,0.00275,0.000275,0.223,0.346,158.881,audio_features,0VOMBffX1llDu37yQUt3u3,spotify:track:0VOMBffX1llDu37yQUt3u3,https://api.spotify.com/v1/tracks/0VOMBffX1llDu37yQUt3u3,https://api.spotify.com/v1/audio-analysis/0VOMBffX1llDu37yQUt3u3,195197,4
0.6,0.713,4,-6.708,0,0.377,0.698,1.55e-06,0.122,0.557,140.069,audio_features,0uRxK3W6WS0GKvs2IxsVXl,spotify:track:0uRxK3W6WS0GKvs2IxsVXl,https://api.spotify.com/v1/tracks/0uRxK3W6WS0GKvs2IxsVXl,https://api.spotify.com/v1/audio-analysis/0uRxK3W6WS0GKvs2IxsVXl,242428,4
0.7,0.636,7,-7.378,1,0.265,0.111,7.53e-05,0.631,0.566,154.133,audio_features,5mEE5p155rwEwxk83wcRIZ,spotify:track:5mEE5p155rwEwxk83wcRIZ,https://api.spotify.com/v1/tracks/5mEE5p155rwEwxk83wcRIZ,https://api.spotify.com/v1/audio-analysis/5mEE5p155rwEwxk83wcRIZ,145531,4
0.706,0.861,11,-6.684,1,0.154,0.0341,0.0,0.127,0.923,119.946,audio_features,0Jc8qF1mUPo1A96HE9QxZz,spotify:track:0Jc8qF1mUPo1A96HE9QxZz,https://api.spotify.com/v1/tracks/0Jc8qF1mUPo1A96HE9QxZz,https://api.spotify.com/v1/audio-analysis/0Jc8qF1mUPo1A96HE9QxZz,238427,4
0.689,0.88,2,-3.813,1,0.0816,0.0216,0.0315,0.336,0.733,176.011,audio_features,5lrWzVarOIEauzOloHRCDj,spotify:track:5lrWzVarOIEauzOloHRCDj,https://api.spotify.com/v1/tracks/5lrWzVarOIEauzOloHRCDj,https://api.spotify.com/v1/audio-analysis/5lrWzVarOIEauzOloHRCDj,267117,4
0.878,0.455,0,-8.843,1,0.0764,0.0453,0.0049,0.0353,0.797,129.954,audio_features,6mH3qVIeOsnQIAho5eWwhH,spotify:track:6mH3qVIeOsnQIAho5eWwhH,https://api.spotify.com/v1/tracks/6mH3qVIeOsnQIAho5eWwhH,https://api.spotify.com/v1/audio-analysis/6mH3qVIeOsnQIAho5eWwhH,128013,4
0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4
0.739,0.883,1,-2.14,1,0.0762,0.293,0.0,0.0944,0.624,135.984,audio_features,7pqQCxlO5iIqRgq7TVU2Au,spotify:track:7pqQCxlO5iIqRgq7TVU2Au,https://api.spotify.com/v1/tracks/7pqQCxlO5iIqRgq7TVU2Au,https://api.spotify.com/v1/audio-analysis/7pqQCxlO5iIqRgq7TVU2Au,194560,4
0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,audio_features,7GUhiAHLoVy1V8ucQuZ3CB,spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,https://api.spotify.com/v1/tracks/7GUhiAHLoVy1V8ucQuZ3CB,https://api.spotify.com/v1/audio-analysis/7GUhiAHLoVy1V8ucQuZ3CB,215467,4
0.244,0.985,1,-2.781,0,0.38,3.46e-05,0.0139,0.51,0.124,169.561,audio_features,6PXYOVPBzO3xojFhQAvmde,spotify:track:6PXYOVPBzO3xojFhQAvmde,https://api.spotify.com/v1/tracks/6PXYOVPBzO3xojFhQAvmde,https://api.spotify.com/v1/audio-analysis/6PXYOVPBzO3xojFhQAvmde,164696,4
0.815,0.76,6,-4.632,1,0.331,0.0242,0.0,0.203,0.729,81.537,audio_features,2TsD9kSbgYx5fSNRsoNURE,spotify:track:2TsD9kSbgYx5fSNRsoNURE,https://api.spotify.com/v1/tracks/2TsD9kSbgYx5fSNRsoNURE,https://api.spotify.com/v1/audio-analysis/2TsD9kSbgYx5fSNRsoNURE,183145,4
0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,2Lumsra3kuU61wXkEKzKaK,spotify:track:2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/tracks/2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/audio-analysis/2Lumsra3kuU61wXkEKzKaK,152761,4
0.799,0.632,10,-12.364,1,0.0332,0.0293,0.359,0.103,0.967,128.567,audio_features,5jUA1njy3h6ynHLvPdEVHt,spotify:track:5jUA1njy3h6ynHLvPdEVHt,https://api.spotify.com/v1/tracks/5jUA1njy3h6ynHLvPdEVHt,https://api.spotify.com/v1/audio-analysis/5jUA1njy3h6ynHLvPdEVHt,659000,4
0.925,0.659,3,-4.763,1,0.231,0.206,7.95e-05,0.279,0.709,97.018,audio_features,69bHJ9qs5FrUJbKP8xU8uZ,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,214227,4
0.143,0.0125,5,-38.311,1,0.0496,0.934,0.884,0.107,0.0397,140.554,audio_features,7oAAQA7muKPqNi3HmbHpHy,spotify:track:7oAAQA7muKPqNi3HmbHpHy,https://api.spotify.com/v1/tracks/7oAAQA7muKPqNi3HmbHpHy,https://api.spotify.com/v1/audio-analysis/7oAAQA7muKPqNi3HmbHpHy,175887,3
0.676,0.835,8,-4.382,0,0.044,0.00682,3.04e-05,0.081,0.8,104.987,audio_features,611nlMA40SKg9gQ4pTVXT3,spotify:track:611nlMA40SKg9gQ4pTVXT3,https://api.spotify.com/v1/tracks/611nlMA40SKg9gQ4pTVXT3,https://api.spotify.com/v1/audio-analysis/611nlMA40SKg9gQ4pTVXT3,193776,4
0.677,0.83,8,-4.358,0,0.0452,0.00806,3.35e-05,0.0788,0.829,104.994,audio_features,6xqJ0XqDM9dVEW1jbm78wB,spotify:track:6xqJ0XqDM9dVEW1jbm78wB,https://api.spotify.com/v1/tracks/6xqJ0XqDM9dVEW1jbm78wB,https://api.spotify.com/v1/audio-analysis/6xqJ0XqDM9dVEW1jbm78wB,193776,4
0.79,0.728,7,-6.523,1,0.0612,0.025,0.00106,0.172,0.333,110.059,audio_features,1TIiWomS4i0Ikaf9EKdcLn,spotify:track:1TIiWomS4i0Ikaf9EKdcLn,https://api.spotify.com/v1/tracks/1TIiWomS4i0Ikaf9EKdcLn,https://api.spotify.com/v1/audio-analysis/1TIiWomS4i0Ikaf9EKdcLn,223795,4
0.714,0.468,0,-5.789,0,0.0531,0.377,0.0,0.115,0.493,113.022,audio_features,2KemQ0cHDFOV2nbMVMC0UG,spotify:track:2KemQ0cHDFOV2nbMVMC0UG,https://api.spotify.com/v1/tracks/2KemQ0cHDFOV2nbMVMC0UG,https://api.spotify.com/v1/audio-analysis/2KemQ0cHDFOV2nbMVMC0UG,250885,4
0.94,0.705,2,-6.1,1,0.0952,0.063,3.01e-05,0.774,0.863,124.992,audio_features,0yin14PPCxLBorpVqlON8V,spotify:track:0yin14PPCxLBorpVqlON8V,https://api.spotify.com/v1/tracks/0yin14PPCxLBorpVqlON8V,https://api.spotify.com/v1/audio-analysis/0yin14PPCxLBorpVqlON8V,193240,4
0.686,0.682,6,-7.656,0,0.0459,0.0443,0.0131,0.43,0.854,84.985,audio_features,0T7aTl1t15HKHfwep4nANV,spotify:track:0T7aTl1t15HKHfwep4nANV,https://api.spotify.com/v1/tracks/0T7aTl1t15HKHfwep4nANV,https://api.spotify.com/v1/audio-analysis/0T7aTl1t15HKHfwep4nANV,192000,4
0.622,0.734,7,-6.404,0,0.132,0.243,1.79e-05,0.114,0.232,99.104,audio_features,1AJoCRk4TO9fMu4P045uLC,spotify:track:1AJoCRk4TO9fMu4P045uLC,https://api.spotify.com/v1/tracks/1AJoCRk4TO9fMu4P045uLC,https://api.spotify.com/v1/audio-analysis/1AJoCRk4TO9fMu4P045uLC,197587,4
0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373,4
0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,1ktt7y0HoGhxrBkrZaXVVN,spotify:track:1ktt7y0HoGhxrBkrZaXVVN,https://api.spotify.com/v1/tracks/1ktt7y0HoGhxrBkrZaXVVN,https://api.spotify.com/v1/audio-analysis/1ktt7y0HoGhxrBkrZaXVVN,152761,4
0.622,0.734,7,-6.404,0,0.132,0.243,1.79e-05,0.114,0.231,99.104,audio_features,2kiZ6klK4KFOAMEmj66WYg,spotify:track:2kiZ6klK4KFOAMEmj66WYg,https://api.spotify.com/v1/tracks/2kiZ6klK4KFOAMEmj66WYg,https://api.spotify.com/v1/audio-analysis/2kiZ6klK4KFOAMEmj66WYg,197587,4
0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.029,audio_features,0TcJ7QWpggdSg8t0fHThHm,spotify:track:0TcJ7QWpggdSg8t0fHThHm,https://api.spotify.com/v1/tracks/0TcJ7QWpggdSg8t0fHThHm,https://api.spotify.com/v1/audio-analysis/0TcJ7QWpggdSg8t0fHThHm,216333,4
0.414,0.757,1,-7.55,1,0.0489,0.119,0.397,0.347,0.518,128.036,audio_features,0kE354dlcnsm9hYRTT2D5E,spotify:track:0kE354dlcnsm9hYRTT2D5E,https://api.spotify.com/v1/tracks/0kE354dlcnsm9hYRTT2D5E,https://api.spotify.com/v1/audio-analysis/0kE354dlcnsm9hYRTT2D5E,221370,4
0.506,0.965,0,-0.919,1,0.0869,0.00468,0.000151,0.123,0.309,175.004,audio_features,3VFaV7Mw0di4XFE84eHnrC,spotify:track:3VFaV7Mw0di4XFE84eHnrC,https://api.spotify.com/v1/tracks/3VFaV7Mw0di4XFE84eHnrC,https://api.spotify.com/v1/audio-analysis/3VFaV7Mw0di4XFE84eHnrC,164914,4
0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,59MExUocOlK14bA6Oelh9h,spotify:track:59MExUocOlK14bA6Oelh9h,https://api.spotify.com/v1/tracks/59MExUocOlK14bA6Oelh9h,https://api.spotify.com/v1/audio-analysis/59MExUocOlK14bA6Oelh9h,152761,4
0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,audio_features,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357,4
0.521,0.963,0,-0.686,1,0.0867,0.00472,0.000111,0.112,0.404,174.992,audio_features,602d2gJewoiF1FivuOMMwE,spotify:track:602d2gJewoiF1FivuOMMwE,https://api.spotify.com/v1/tracks/602d2gJewoiF1FivuOMMwE,https://api.spotify.com/v1/audio-analysis/602d2gJewoiF1FivuOMMwE,164914,4
0.801,0.85,5,-6.342,1,0.0413,0.122,0.000971,0.112,0.923,128.007,audio_features,4NHLhoZgBkICm5LtTRXFAP,spotify:track:4NHLhoZgBkICm5LtTRXFAP,https://api.spotify.com/v1/tracks/4NHLhoZgBkICm5LtTRXFAP,https://api.spotify.com/v1/audio-analysis/4NHLhoZgBkICm5LtTRXFAP,218027,4
0.588,0.976,7,-4.943,1,0.104,0.0658,0.00442,0.917,0.265,123.825,audio_features,1WQul0oQcE4hUTW40G1gWu,spotify:track:1WQul0oQcE4hUTW40G1gWu,https://api.spotify.com/v1/tracks/1WQul0oQcE4hUTW40G1gWu,https://api.spotify.com/v1/audio-analysis/1WQul0oQcE4hUTW40G1gWu,463267,4
0.624,0.891,2,-4.812,1,0.083,0.12,0.0,0.223,0.693,99.945,audio_features,3Y3nRbS2YvT8LsYxvDylny,spotify:track:3Y3nRbS2YvT8LsYxvDylny,https://api.spotify.com/v1/tracks/3Y3nRbS2YvT8LsYxvDylny,https://api.spotify.com/v1/audio-analysis/3Y3nRbS2YvT8LsYxvDylny,210424,4
0.81,0.448,4,-15.137,1,0.0693,0.132,0.000926,0.063,0.968,117.04,audio_features,2iQVw3X4X0LA6lxxkYYiXs,spotify:track:2iQVw3X4X0LA6lxxkYYiXs,https://api.spotify.com/v1/tracks/2iQVw3X4X0LA6lxxkYYiXs,https://api.spotify.com/v1/audio-analysis/2iQVw3X4X0LA6lxxkYYiXs,198420,4
0.926,0.549,9,-6.63,0,0.0935,0.42,0.0399,0.298,0.666,123.044,audio_features,2fvdQ1Uq04qE4RLN5zKBXS,spotify:track:2fvdQ1Uq04qE4RLN5zKBXS,https://api.spotify.com/v1/tracks/2fvdQ1Uq04qE4RLN5zKBXS,https://api.spotify.com/v1/audio-analysis/2fvdQ1Uq04qE4RLN5zKBXS,280878,4
0.788,0.864,8,-7.436,0,0.096,0.159,3.89e-06,0.0702,0.792,127.997,audio_features,59IA01UnxFiJhxWXpG24mM,spotify:track:59IA01UnxFiJhxWXpG24mM,https://api.spotify.com/v1/tracks/59IA01UnxFiJhxWXpG24mM,https://api.spotify.com/v1/audio-analysis/59IA01UnxFiJhxWXpG24mM,131367,4
0.761,0.614,10,-11.445,1,0.0354,0.0439,0.0596,0.0531,0.894,129.637,audio_features,3GXo1eWlT2flv4x01l5OTu,spotify:track:3GXo1eWlT2flv4x01l5OTu,https://api.spotify.com/v1/tracks/3GXo1eWlT2flv4x01l5OTu,https://api.spotify.com/v1/audio-analysis/3GXo1eWlT2flv4x01l5OTu,215627,4
0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,audio_features,2cSdAkzAf2T4j4aLvx4LLz,spotify:track:2cSdAkzAf2T4j4aLvx4LLz,https://api.spotify.com/v1/tracks/2cSdAkzAf2T4j4aLvx4LLz,https://api.spotify.com/v1/audio-analysis/2cSdAkzAf2T4j4aLvx4LLz,111074,4
0.471,0.795,4,-7.078,0,0.0479,0.00535,0.0,0.372,0.403,93.99,audio_features,1GCjGQ2zBYumwdSF3uVCfX,spotify:track:1GCjGQ2zBYumwdSF3uVCfX,https://api.spotify.com/v1/tracks/1GCjGQ2zBYumwdSF3uVCfX,https://api.spotify.com/v1/audio-analysis/1GCjGQ2zBYumwdSF3uVCfX,286907,4
0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,audio_features,5W3cjX2J3tjhG8zb6u0qHn,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/tracks/5W3cjX2J3tjhG8zb6u0qHn,https://api.spotify.com/v1/audio-analysis/5W3cjX2J3tjhG8zb6u0qHn,224693,4
0.64,0.746,9,-4.552,1,0.424,0.00744,0.0,0.103,0.179,131.892,audio_features,1v5ux3K8vE1CWxDa0PVyGu,spotify:track:1v5ux3K8vE1CWxDa0PVyGu,https://api.spotify.com/v1/tracks/1v5ux3K8vE1CWxDa0PVyGu,https://api.spotify.com/v1/audio-analysis/1v5ux3K8vE1CWxDa0PVyGu,204947,4
0.69,0.89,2,-5.563,1,0.0446,0.00145,0.699,0.0517,0.225,123.984,audio_features,5BEfGZXOExpnrH2MEJfv30,spotify:track:5BEfGZXOExpnrH2MEJfv30,https://api.spotify.com/v1/tracks/5BEfGZXOExpnrH2MEJfv30,https://api.spotify.com/v1/audio-analysis/5BEfGZXOExpnrH2MEJfv30,209568,4
0.535,0.996,11,-4.461,1,0.194,5.78e-05,0.0,0.51,0.289,95.042,audio_features,0lY1fjy1mIcXw9MYHGBui1,spotify:track:0lY1fjy1mIcXw9MYHGBui1,https://api.spotify.com/v1/tracks/0lY1fjy1mIcXw9MYHGBui1,https://api.spotify.com/v1/audio-analysis/0lY1fjy1mIcXw9MYHGBui1,177907,4
0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,1Ayezq80qv9fWQ05FYTG8P,spotify:track:1Ayezq80qv9fWQ05FYTG8P,https://api.spotify.com/v1/tracks/1Ayezq80qv9fWQ05FYTG8P,https://api.spotify.com/v1/audio-analysis/1Ayezq80qv9fWQ05FYTG8P,152761,4
0.565,0.902,7,-7.579,0,0.0725,0.0132,0.0,0.0561,0.544,133.11,audio_features,2aC8wwfrM0YeTAzzk8hxqC,spotify:track:2aC8wwfrM0YeTAzzk8hxqC,https://api.spotify.com/v1/tracks/2aC8wwfrM0YeTAzzk8hxqC,https://api.spotify.com/v1/audio-analysis/2aC8wwfrM0YeTAzzk8hxqC,273573,4
0.699,0.691,1,-4.823,1,0.039,0.0073,0.0,0.093,0.895,127.987,audio_features,38gKC5ONcCZDF9BlsyUr3S,spotify:track:38gKC5ONcCZDF9BlsyUr3S,https://api.spotify.com/v1/tracks/38gKC5ONcCZDF9BlsyUr3S,https://api.spotify.com/v1/audio-analysis/38gKC5ONcCZDF9BlsyUr3S,185173,4
0.506,0.00464,1,-31.815,0,0.0415,0.983,0.956,0.108,0.0649,90.182,audio_features,362jUzkJX10ccIWRTy0cqy,spotify:track:362jUzkJX10ccIWRTy0cqy,https://api.spotify.com/v1/tracks/362jUzkJX10ccIWRTy0cqy,https://api.spotify.com/v1/audio-analysis/362jUzkJX10ccIWRTy0cqy,121667,4
0.686,0.469,4,-12.212,0,0.104,0.713,0.000337,0.0968,0.0395,133.056,audio_features,0l0cUbpegjqlU2faoY0xTw,spotify:track:0l0cUbpegjqlU2faoY0xTw,https://api.spotify.com/v1/tracks/0l0cUbpegjqlU2faoY0xTw,https://api.spotify.com/v1/audio-analysis/0l0cUbpegjqlU2faoY0xTw,126316,4
0.427,0.978,11,-6.639,1,0.0774,0.0307,7.01e-06,0.335,0.747,193.707,audio_features,4TOIJR7F0dH2k32a70YS8F,spotify:track:4TOIJR7F0dH2k32a70YS8F,https://api.spotify.com/v1/tracks/4TOIJR7F0dH2k32a70YS8F,https://api.spotify.com/v1/audio-analysis/4TOIJR7F0dH2k32a70YS8F,207733,4
0.653,0.456,8,-8.882,1,0.484,0.0366,0.0,0.0673,0.667,184.902,audio_features,7daay2UuKBj0YhVcgfRk19,spotify:track:7daay2UuKBj0YhVcgfRk19,https://api.spotify.com/v1/tracks/7daay2UuKBj0YhVcgfRk19,https://api.spotify.com/v1/audio-analysis/7daay2UuKBj0YhVcgfRk19,95399,4
0.753,0.794,0,-5.631,0,0.0437,0.82,0.831,0.109,0.602,96.982,audio_features,4kBCz99ZBMxn6OddwpYfjg,spotify:track:4kBCz99ZBMxn6OddwpYfjg,https://api.spotify.com/v1/tracks/4kBCz99ZBMxn6OddwpYfjg,https://api.spotify.com/v1/audio-analysis/4kBCz99ZBMxn6OddwpYfjg,138557,4
0.74,0.707,8,-10.464,0,0.0539,0.0422,0.886,0.0909,0.969,133.715,audio_features,608uL3XBV8f2MHKNgm32Y3,spotify:track:608uL3XBV8f2MHKNgm32Y3,https://api.spotify.com/v1/tracks/608uL3XBV8f2MHKNgm32Y3,https://api.spotify.com/v1/audio-analysis/608uL3XBV8f2MHKNgm32Y3,231085,4
0.431,0.95,0,-7.322,1,0.0354,0.352,0.949,0.641,0.501,108.884,audio_features,0JSxWfK5B4qKVP5g3aPmZa,spotify:track:0JSxWfK5B4qKVP5g3aPmZa,https://api.spotify.com/v1/tracks/0JSxWfK5B4qKVP5g3aPmZa,https://api.spotify.com/v1/audio-analysis/0JSxWfK5B4qKVP5g3aPmZa,263000,4
0.758,0.812,10,-4.786,0,0.124,0.136,4.28e-06,0.076,0.907,79.991,audio_features,3gvusUWj94UpHw0Iv1RWhx,spotify:track:3gvusUWj94UpHw0Iv1RWhx,https://api.spotify.com/v1/tracks/3gvusUWj94UpHw0Iv1RWhx,https://api.spotify.com/v1/audio-analysis/3gvusUWj94UpHw0Iv1RWhx,211396,4
0.408,0.679,6,-10.675,0,0.0321,0.257,0.833,0.243,0.716,86.002,audio_features,6UaMZLIh9sRCNLFCLA4Zyh,spotify:track:6UaMZLIh9sRCNLFCLA4Zyh,https://api.spotify.com/v1/tracks/6UaMZLIh9sRCNLFCLA4Zyh,https://api.spotify.com/v1/audio-analysis/6UaMZLIh9sRCNLFCLA4Zyh,232587,3
0.764,0.84,5,-4.311,1,0.0596,0.00834,0.0777,0.0911,0.67,126.03,audio_features,7qhFWlQpahKJT9LcL6qTH4,spotify:track:7qhFWlQpahKJT9LcL6qTH4,https://api.spotify.com/v1/tracks/7qhFWlQpahKJT9LcL6qTH4,https://api.spotify.com/v1/audio-analysis/7qhFWlQpahKJT9LcL6qTH4,131474,4
0.355,0.787,7,-4.978,1,0.0391,0.00109,0.00551,0.125,0.44,132.612,audio_features,4b8CVawtKXsHizyqEZfs8C,spotify:track:4b8CVawtKXsHizyqEZfs8C,https://api.spotify.com/v1/tracks/4b8CVawtKXsHizyqEZfs8C,https://api.spotify.com/v1/audio-analysis/4b8CVawtKXsHizyqEZfs8C,407433,4
0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,audio_features,1NeLwFETswx8Fzxl2AFl91,spotify:track:1NeLwFETswx8Fzxl2AFl91,https://api.spotify.com/v1/tracks/1NeLwFETswx8Fzxl2AFl91,https://api.spotify.com/v1/audio-analysis/1NeLwFETswx8Fzxl2AFl91,232667,4
0.565,0.272,2,-26.458,0,0.0953,0.981,0.956,0.111,0.633,186.066,audio_features,3MraysloWcGXY0Bg2Ko6Vy,spotify:track:3MraysloWcGXY0Bg2Ko6Vy,https://api.spotify.com/v1/tracks/3MraysloWcGXY0Bg2Ko6Vy,https://api.spotify.com/v1/audio-analysis/3MraysloWcGXY0Bg2Ko6Vy,46800,3
